Date,Open,High,Low,Close,Adj Close,Volume,date_id,OC_High,OC_Low
2021-02-25,726.150024,737.210022,670.580017,682.219971,682.219971,39023900,423,726.150024,682.219971
2021-02-26,700.000000,706.700012,659.510010,675.500000,675.500000,41089200,424,700.000000,675.500000
2021-03-01,690.109985,719.000000,685.049988,718.429993,718.429993,27136200,427,718.429993,690.109985
2021-03-02,718.280029,721.109985,685.000000,686.440002,686.440002,23732200,428,718.280029,686.440002
2021-03-03,687.989990,700.700012,651.710022,653.200012,653.200012,30208000,429,687.989990,653.200012
2021-03-04,655.799988,668.450012,600.000000,621.440002,621.440002,65919500,430,655.799988,621.440002
2021-03-05,626.059998,627.840027,539.489990,597.950012,597.950012,89396500,431,626.059998,597.950012
2021-03-08,600.549988,620.130005,558.789978,563.000000,563.000000,51787000,434,600.549988,563.000000
2021-03-09,608.179993,678.090027,595.210022,673.580017,673.580017,67523300,435,673.580017,608.179993
2021-03-10,700.299988,717.849976,655.059998,668.059998,668.059998,60605700,436,700.299988,668.059998
2021-03-11,699.400024,702.500000,677.179993,699.599976,699.599976,36253900,437,699.599976,699.400024
2021-03-12,670.000000,694.880005,666.140015,693.729980,693.729980,33583800,438,693.729980,670.000000
2021-03-15,694.090027,713.179993,684.039978,707.940002,707.940002,29335600,441,707.940002,694.090027
2021-03-16,703.349976,707.919983,671.000000,676.880005,676.880005,32195700,442,703.349976,676.880005
2021-03-17,656.869995,703.729980,651.010010,701.809998,701.809998,40372500,443,701.809998,656.869995
2021-03-18,684.289978,689.229980,652.000000,653.159973,653.159973,33224800,444,684.289978,653.159973
2021-03-19,646.599976,657.229980,624.619995,654.869995,654.869995,42894000,445,654.869995,646.599976
2021-03-22,684.590027,699.619995,668.750000,670.000000,670.000000,39512200,448,684.590027,670.000000
2021-03-23,675.770020,677.799988,657.510010,662.159973,662.159973,30491900,449,675.770020,662.159973
2021-03-24,667.909973,668.020020,630.109985,630.270020,630.270020,33795200,450,667.909973,630.270020
2021-03-25,613.000000,645.500000,609.500000,640.390015,640.390015,39224900,451,640.390015,613.000000
2021-03-26,641.869995,643.820007,599.890015,618.710022,618.710022,33852800,452,641.869995,618.710022
2021-03-29,615.640015,616.479980,596.020020,611.289978,611.289978,28637000,455,615.640015,611.289978
2021-03-30,601.750000,637.659973,591.010010,635.619995,635.619995,39432400,456,635.619995,601.750000
2021-03-31,646.619995,672.000000,641.109985,667.929993,667.929993,33337300,457,667.929993,646.619995
2021-04-01,688.369995,692.419983,659.419983,661.750000,661.750000,35298400,458,688.369995,661.750000
2021-04-05,707.710022,708.159973,684.700012,691.049988,691.049988,41842800,462,707.710022,691.049988
2021-04-06,690.299988,696.549988,681.369995,691.619995,691.619995,28271800,463,691.619995,690.299988
2021-04-07,687.000000,691.380005,667.840027,670.969971,670.969971,26309400,464,687.000000,670.969971
2021-04-08,677.380005,689.549988,671.650024,683.799988,683.799988,23924300,465,683.799988,677.380005
2021-04-09,677.770020,680.969971,669.429993,677.020020,677.020020,21437100,466,677.770020,677.020020
2021-04-12,685.700012,704.799988,682.090027,701.979980,701.979980,29135700,469,701.979980,685.700012
2021-04-13,712.700012,763.000000,710.659973,762.320007,762.320007,44652800,470,762.320007,712.700012
2021-04-14,770.700012,780.789978,728.030029,732.229980,732.229980,49017400,471,770.700012,732.229980
2021-04-15,743.099976,743.690002,721.309998,738.849976,738.849976,27848900,472,743.099976,738.849976
2021-04-16,728.650024,749.409973,724.599976,739.780029,739.780029,27979500,473,739.780029,728.650024
2021-04-19,719.599976,725.400024,691.799988,714.630005,714.630005,39686200,476,719.599976,714.630005
2021-04-20,717.419983,737.250000,710.690002,718.989990,718.989990,35609000,477,718.989990,717.419983
2021-04-21,704.770020,744.840027,698.000000,744.119995,744.119995,31215500,478,744.119995,704.770020
2021-04-22,741.500000,753.770020,718.039978,719.690002,719.690002,35590300,479,741.500000,719.690002
2021-04-23,719.799988,737.359985,715.460022,729.400024,729.400024,28370000,480,729.400024,719.799988
2021-04-26,741.000000,749.299988,732.609985,738.200012,738.200012,31038500,483,741.000000,738.200012
2021-04-27,717.960022,724.000000,703.349976,704.739990,704.739990,29437000,484,717.960022,704.739990
2021-04-28,696.409973,708.500000,693.599976,694.400024,694.400024,22271000,485,696.409973,694.400024
2021-04-29,699.510010,702.250000,668.500000,677.000000,677.000000,28845400,486,699.510010,677.000000
2021-04-30,667.590027,715.469971,666.140015,709.440002,709.440002,40758700,487,709.440002,667.590027
2021-05-03,703.799988,706.000000,680.500000,684.900024,684.900024,27043100,490,703.799988,684.900024
2021-05-04,678.940002,683.450012,657.700012,673.599976,673.599976,29739300,491,678.940002,673.599976
2021-05-05,681.059998,685.299988,667.340027,670.940002,670.940002,21901900,492,681.059998,670.940002
2021-05-06,680.760010,681.020020,650.000000,663.539978,663.539978,27784600,493,680.760010,663.539978
2021-05-07,665.799988,690.000000,660.219971,672.369995,672.369995,23469200,494,672.369995,665.799988
2021-05-10,664.900024,665.049988,627.609985,629.039978,629.039978,31392400,497,664.900024,629.039978
2021-05-11,599.239990,627.099976,595.599976,617.200012,617.200012,46503900,498,617.200012,599.239990
2021-05-12,602.489990,620.409973,586.770020,589.890015,589.890015,33823600,499,602.489990,589.890015
2021-05-13,601.539978,606.460022,559.650024,571.690002,571.690002,44184900,500,601.539978,571.690002
2021-05-14,583.409973,592.869995,570.460022,589.739990,589.739990,33370900,501,589.739990,583.409973
2021-05-17,575.549988,589.729980,561.200012,576.830017,576.830017,32390400,504,576.830017,575.549988
2021-05-18,568.000000,596.250000,563.380005,577.869995,577.869995,36830600,505,577.869995,568.000000
2021-05-19,552.549988,566.210022,546.979980,563.460022,563.460022,39578400,506,563.460022,552.549988
2021-05-20,575.000000,588.849976,571.070007,586.780029,586.780029,30821100,507,586.780029,575.000000
2021-05-21,596.109985,596.679993,580.000000,580.880005,580.880005,26030600,508,596.109985,580.880005
2021-05-24,581.599976,614.479980,573.650024,606.440002,606.440002,34558100,511,606.440002,581.599976
2021-05-25,607.309998,613.989990,595.710022,604.690002,604.690002,28005900,512,607.309998,604.690002
2021-05-26,607.559998,626.169983,601.500000,619.130005,619.130005,28639300,513,619.130005,607.559998
2021-05-27,620.239990,631.130005,616.210022,630.849976,630.849976,26314300,514,630.849976,620.239990
2021-05-28,628.500000,635.590027,622.380005,625.219971,625.219971,22737000,515,628.500000,625.219971
2021-06-01,627.799988,633.799988,620.549988,623.900024,623.900024,18084900,519,627.799988,623.900024
2021-06-02,620.130005,623.359985,599.140015,605.119995,605.119995,23302800,520,620.130005,605.119995
2021-06-03,601.799988,604.549988,571.219971,572.840027,572.840027,30111900,521,601.799988,572.840027
2021-06-04,579.710022,600.609985,577.200012,599.049988,599.049988,24002100,522,599.049988,579.710022
